,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,5,1,1,0,0,0,0,0,1,130661372.87632072,0.019296806115916568,15985462.982201707,0.00675644350955989,77644475.05391562,0.0,11401746.734361446,0.002537198070835865,89045152.64641191,0.025668314207238165,61400000.0,3894.5132620073055
1000,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,7,0,2,0,0,0,6,3,0,0,1,7,4,0,0,115272862.040791,0.0,22649888.68556567,0.0039770846922349504,61001668.01785916,0.0,22840584.29282444,0.0001669076329394752,33377116.55719709,0.0,656500000.0,1326.569463553994
1001,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,3,0,1,3,2,1,0,6,8,0,0,0,0,0,0,78453877.84187987,0.0,140443794.73792514,0.0,91033658.71993792,0.03020066002293508,5840327.68596339,0.003609664358796329,0.0,0.0,777700000.0,0.0
1002,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,4,3,0,0,117818559.7239252,0.0,22942197.9195889,0.027179418364287965,0.0,0.0,9695195.36216505,0.0,30351526.042379983,0.0,748700000.0,0.0
1003,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,5,7,0,0,42291505.65437629,0.0,23117583.460002854,0.027578730613920945,20299287.62732069,0.0,24162426.948826768,0.0,44193513.54513965,0.0,327000000.0,0.0
1004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,1,0,6,7,0,3,3,42291505.65437629,0.0,55529073.43416617,0.0010978250612283973,49316327.418708906,0.007711233138353514,32897816.306611013,0.00019917529347016018,85613492.77538048,0.0028760103903570223,115300000.0,4004.7002473584607
1005,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,3,0,2,0,0,0,0,1,0,0,6,1,0,1,5,83497824.69174261,0.0,22357579.451542422,0.003101805303861365,20299287.62732069,0.0,22443882.72530141,0.00016747896375656767,77347070.81074134,0.0019118299184754208,213300000.0,2772.5159361315727
1006,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,0,1,0,7,0,2,0,2,3,0,5,0,60717312.84309486,0.0,61362705.41176691,0.00992834302101154,62267437.976033404,0.0,16373078.863592021,0.0,36676675.840294495,0.0,411600000.0,736.7848827410938
1007,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,1,0,187567109.76080626,0.16080671763263804,21696187.791045506,0.024342541924418225,50081750.628976494,0.0,14261651.781499248,0.0,25037214.086173728,0.0,785300000.0,0.0
1008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,7,0,3,0,0,0,0,167336245.4949138,0.1072044784217587,22306397.323242128,0.02573184768174476,112723554.27543761,0.0,8453407.696608048,0.0,21691497.195802867,0.02396675325297519,30700000.0,0.0
1009,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0.0,0.0,88493325.19039862,0.01785340407643665,41292219.28177295,0.0,15027947.891621782,0.009431420964404637,111789407.0970175,0.12437302151181318,146000000.0,0.0
1010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,0,5,0,1,0,5,0,32694901.094161935,0.0,98964756.22935268,0.019798395243015098,89197514.10150132,0.1438659607633393,18545877.781152677,0.0,36676675.840294495,0.0,302400000.0,0.0
1011,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,3,0,1,2,0,6,0,0,0,3,0,0,3,76431543.68310125,0.0,90769714.18192127,0.00949173345521481,31398797.71871161,0.0,8453407.696608048,0.0,43330680.035137095,0.014425004745373194,2010000000.0,0.0
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,5,5,3,7,0,1,166532649.31073737,0.07783885184625255,84381875.71549009,0.05336496217183148,33429972.20434495,0.02947739663593048,35991610.23132749,0.0,75869639.77914998,0.0,0.0,0.0
1013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,4,0,6,0,0,0,1,0,0,60717312.84309486,0.0,112044755.89724559,0.044851469280725774,62318902.73577461,0.0,5276061.152391033,0.003365650060124306,41923367.30969153,0.01897324724792671,84600000.0,0.0
1014,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,6,1,6,5,0,0,0,0,0,0,3,3,0,0,0,177532123.52496576,0.0,59410102.93073928,0.0,982359.8759748463,0.0003174543754988996,17961144.16239672,1.3783530508905843e-05,3390957.144103626,0.0005594817487751819,1844400000.0,267.8019461602802
1015,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,4,1,0,0,7,1,0,0,2,7,6,2,0,0,0,85246019.34861892,0.0,129173730.44072941,0.00866049387179635,25270301.947335098,0.006680591442445801,41533758.80811687,0.0,1445091.2398131648,0.0015907980633466706,898900000.0,0.0
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,8,1,0,1,0,0,3,0,6,0,1,77099991.75787257,0.0,193957119.66240948,0.0003807470202618606,87021474.28323592,0.05323899784288967,8453407.696608048,0.0,70903162.7249229,0.0,0.0,1761.2399523687136
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,4,7,5,0,0,187567109.76080626,0.019296806115916568,40732580.98516901,0.0003468934632402004,99412156.41633011,0.018927561739726113,26008389.578208447,0.0,36676675.840294495,0.0,0.0,7355.107988343662
1018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,6,0,0,0,0,0,0,0.0,0.0,110545598.76009402,0.032853747567789686,72035888.15702003,0.029391598694646887,4174426.0690335496,0.002809721407456732,75183528.75816908,0.08365651100635754,473900000.0,0.0
1019,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,3,0,0,0,0,0,0,0,3,3,7,6,1,1,89068254.21950817,0.0,23117583.460002854,0.027578730613920945,0.0,0.0,35250458.883853704,0.0,102579288.95893322,0.0,754600000.0,0.0
1020,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32694901.094161935,0.0,23059121.6131982,0.027445626530709935,24198032.45136138,0.0,0.0,0.0,65074491.5874086,0.07190025975892557,371400000.0,0.0
1021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,2,0,0,0,6,2,7,0,0,0,0,0,5,129316563.19491181,0.0,22766812.379174955,0.02678010611465497,103293254.77412635,0.0,14627830.108846122,0.009098656356420497,109888432.51799133,0.08143302101091128,61400000.0,0.0
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,3,0,0,1,166532649.31073737,0.07783885184625255,57717596.29446736,0.06642031449660607,79728987.5786871,0.07886484058219213,8453407.696608048,0.0,25037214.086173728,0.0,0.0,0.0
1023,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,6,6,1,0,0,0,0,99777573.15737084,0.019296806115916568,15985462.982201707,0.00675644350955989,62318902.73577461,0.0,20319063.206658736,0.0,85699435.75604105,0.03429634537830924,61400000.0,4236.102091069019
1024,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,3,4,0,0,0,0,0,3,2,4,1,53972506.18695759,0.0,156345803.68120882,0.008926702038218324,42722621.13799709,0.09320677544108139,18727035.659341153,0.006430292438646623,95876630.91225323,0.0022234899954462544,146000000.0,0.0
1025,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,99777573.15737084,0.05360223921087935,96009827.86524493,0.0009144945612297121,23471777.95623053,0.006958166438671557,12169052.780381555,0.007677710109982064,89642979.91698554,0.09971460604175149,61400000.0,0.0
1026,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,2,0,6,3,4,0,0,0,0,0,0,0,0,71223146.50296113,0.0,132123842.70478937,0.0010605559179293201,26403379.542306438,0.0,6408432.549495243,0.000518807162218354,40414821.11816024,0.005371129424497103,267200000.0,4145.373257597696
1027,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,7,0,0,6,0,4,0,0,0,88511693.9986257,0.0,58093958.43944539,0.06727720392108866,34221561.73832255,0.0,24447158.301910475,0.0,0.0,0.0,473900000.0,0.0
1028,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,9,0,0,0,0,0,0,3,0,0,3,0,1,7,7,85264360.79025151,0.0,22649888.68556567,0.026513897948233,36722827.53716848,0.027075054279989776,10114707.2413048,0.0009943658315848382,128563360.84755757,0.0,694800000.0,0.0
1029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,0,0,3,0,1,0,0,0,0,133930539.16195238,0.0036354918953059815,61304243.56496225,0.004116843979606492,24198032.45136138,0.0,11401900.415466312,0.0004763942387207501,81537160.47294378,0.013559311174838362,30700000.0,7116.876309529767
1030,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,126380617.91769591,0.048473225270746406,22474503.145151712,0.02611458569860002,21526757.2037289,0.002649436637614953,18699856.202890508,0.007868090662163667,117808215.13438502,0.10341895072594083,92100000.0,0.0
1031,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,2,7,1,5,5,104813875.57464504,0.05360223921087935,15151819.40002359,0.017599106408737467,2450690.1162044625,0.005282025911522782,33433724.70004555,0.0,109140070.34508634,0.0014521504344607442,348200000.0,0.0
1032,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,1,71223146.50296113,0.0,93741616.43762022,0.018674644506668822,54193425.905150965,0.027974627125729668,6252720.618705156,0.004155093415197923,51785422.203992665,0.029623113908768376,267200000.0,0.0
1033,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,6,6,6,0,0,0,0,0,0,1,0,1,0,1,0,225866263.47724932,0.0,22474503.145151712,0.0031337502838320024,3682408.729224637,0.000953797189541383,19508154.819123063,0.0005458202925193196,96116717.93858215,0.009534263696755876,92100000.0,7686.631169675029
1034,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,7,0,0,0,7,0,0,1,3,4,9,3,0,0,3,68139002.95605196,0.0,80767976.75479612,0.0010339351012871216,45324187.55237766,0.0,43533038.52735107,0.0,61978736.96348346,0.004244355719867763,213300000.0,2926.852982208884
1035,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,42291505.65437629,0.0,62864676.22440436,0.006299445547634647,47682481.56257157,0.021228440009371966,5609199.205737961,0.0012246904182776916,0.0,0.0,644500000.0,1452.3849228670883
1036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0.0,0.0,58093958.43944539,0.024219793411591917,77517373.55736606,0.0,0.0,0.0,0.0,0.0,217800000.0,1868.6704729789028
1037,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,99777573.15737084,0.05360223921087935,122635499.629517,0.010235419535116252,30735233.6320737,0.0682625338097228,3322599.0893935044,0.0019887316631696764,24736601.25816436,0.027382395842946397,633400000.0,0.0
1038,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,5,3,0,1,0,0,0,1,0,0,0,37255203.23710208,0.0,123496484.84453833,0.00870486189953334,21522508.16711694,0.00263258927390783,12628288.208490312,0.00413562269208801,115309466.9199794,0.12834190232810913,822100000.0,0.0
1039,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,3,0,2,0,66507014.9338145,0.0,88688198.01308078,0.018297084353806625,14508519.89569411,0.032130138076472976,14181896.54495994,0.0033195882245026695,51241499.243930355,0.026190243248421445,115300000.0,0.0
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,2,0,0,2,0,0,0,167336245.4949138,0.1072044784217587,57341234.14948933,0.06556342507212348,88907672.34606405,0.0,7332080.219521779,0.0,0.0,0.0,0.0,0.0
1041,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,2,1,0,6,5,104813875.57464504,0.05360223921087935,81711975.79342537,0.009841196599448036,26895502.260876477,0.05865876707471848,17753794.24548562,0.0023550928545970125,97630077.05314547,0.013834605039947698,61400000.0,0.0
1042,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3,0,3,0,0,0,6,7,6,1,4,2,0,0,0,89068254.21950817,0.0,22649888.68556567,0.026513897948233,121861417.61353019,0.0,25020674.91684363,0.0,37104901.88724654,0.041073593764419596,438700000.0,0.0
1043,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2,5,0,2,1,0,5,2,0,0,0,0,4,37255203.23710208,0.0,110061574.43848997,0.0,50081750.628976494,0.0,7332080.219521779,0.0,36267299.03682342,0.0011453746056096026,812000000.0,109.16727114094596
1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,6,1,0,0,0,3,0,0,0,0,126380617.91769591,0.007270983790611963,104774409.06640181,0.0067277203921088675,35075453.70604321,0.004978702650887824,8453407.696608048,0.0,38577650.419320665,0.0064410000751352866,0.0,6021.1015712563885
1045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,1,0,6,0,1,0,0,0,7,5,3,151590624.13977692,0.05360223921087935,94111623.9019202,0.019517065795230562,56232105.137590505,0.0,4249639.037285356,0.0027913160626094613,136019723.41879478,0.0,121200000.0,0.0
1046,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,4,0,0,3,0,0,0,0.0,0.0,97899427.26608795,0.018297084353806625,40522718.226650566,0.03117993367392991,10429762.26749504,0.00125622438223289,102004004.12848702,0.11367007212974446,845300000.0,0.0
1047,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,3,6,0,0,1,0,0,5,0,1,0,0,0,0,109448217.91765803,0.0,61362705.41176691,0.00992834302101154,28798397.130608946,0.0,6320800.309666242,0.0,0.0,0.0,1492600000.0,736.7848827410938
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,1,1,1,0,0,0,0,147768389.26888767,0.05360223921087935,49583611.84426529,0.002115261223677004,107348939.87622984,0.14524754259402978,17402726.888631903,0.003110704214143953,77155300.83864133,0.08588000100180379,0.0,0.0
1049,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,2,0,0,0,2,60717312.84309486,0.0,89331531.58020186,0.05422185159631407,71579842.14305505,0.11205619158811096,9604649.776712384,0.0015553521070719766,29550002.04812749,0.0022234899954462544,435600000.0,0.0
1050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,1,0,7,0,0,2,0,0,0,90462322.17815001,0.0,58093958.43944539,0.00807326447053064,55690229.411618516,0.0,7332080.219521779,0.0,0.0,0.0,169200000.0,3854.1328505189877
1051,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2,0,0,1,5,4,0,0,0,0,1,7,0,5,0,4,32694901.094161935,0.0,122529913.13437451,0.0,0.0,0.0,23210726.59293949,0.00021196252134495302,76159688.97366215,0.0,1376600000.0,140.61126368904144
1052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,0,0,0,3,32694901.094161935,0.0,73177395.32972682,0.04116649927153948,107026991.63574997,0.18953945033961261,14261651.781499248,0.0,30351526.042379983,0.0,217800000.0,0.0
1053,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,0,0,0,0,3,0,0,0,102192937.55533153,0.0,22766812.379174955,0.02678010611465497,24198032.45136138,0.0,18205294.435838796,0.006065770904280331,109817635.01654527,0.12214953151636693,497000000.0,0.0
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,187567109.76080626,0.16080671763263804,47842699.56310011,0.0,98553364.33838502,0.07886484058219213,20785047.17797311,0.0,28298301.292449452,0.03137067356178607,0.0,0.0
1055,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,8,9,3,0,0,0,0,3,0,0,3,0.0,0.0,294840940.4910535,0.0,24198032.45136138,0.0,19282865.372906893,0.006931356649919123,127973670.53656453,0.10915466529929255,230600000.0,0.0
1056,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,6,6,0,4,2,0,0,0,32694901.094161935,0.0,61011934.33093901,0.02678010611465497,122543499.59055614,0.0,22957940.65775586,0.0030328854521401655,113761179.17748976,0.12659651150725942,146000000.0,0.0
1057,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,71223146.50296113,0.0,63215447.30523224,0.018297084353806625,14508519.89569411,0.032130138076472976,14181896.54495994,0.0033195882245026695,81960644.81092641,0.09087350700685227,248500000.0,0.0
1058,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,3,0,7,1,0,0,0,162299943.07763958,0.1072044784217587,22306397.323242128,0.02573184768174476,24198032.45136138,0.0,22258486.725668453,0.0,21691497.195802867,0.02396675325297519,542900000.0,0.0
1059,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,0,1,1,0,1,0,66507014.9338145,0.0,22474503.145151712,0.02611458569860002,36672251.85452701,0.005282025911522782,17050798.026761808,0.0027723918614532216,96116717.93858215,0.07945219747296564,517400000.0,0.0
1060,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,9,0,0,0,0,1,0,185318376.6420668,0.13144109105713192,9204113.585228458,0.010755691160677748,85598581.28332716,0.0,8175663.359876769,0.0049968884815565304,52439274.3075635,0.03058436229242815,61400000.0,0.0
1061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,5,4,0,3,4,10,5,0,2,1,32694901.094161935,0.0,156904394.09276992,0.0022488917557411917,54082305.45306664,0.0,50728882.18784959,0.0,113400258.82239509,0.007945759775806877,84600000.0,5550.4700035871465
1062,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3,4,0,0,0,0,3,0,0,0,0,1,0,42291505.65437629,0.0,53358573.6002109,0.0,53802881.52091946,0.06599803773368237,5336797.539828071,0.0032648260759366747,37762161.959453635,0.014089006934100376,851200000.0,0.0
1063,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2,0,1,1,0,0,0,3,3,5,1,0,0,71223146.50296113,0.0,109257162.28787515,0.005562422781875298,30786589.135226294,0.010269923636470484,31344421.666561536,0.0,25037214.086173728,0.0,461900000.0,2994.1764465913766
1064,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,3,0,1,0,0,1,4,0,0,0,0,6,0,76431543.68310125,0.0,61070396.17774367,0.026913210197865987,61894429.895440556,0.031261872952380934,3707888.8959429534,0.002205771118129562,40273672.383724004,0.0,831600000.0,0.0
1065,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,2,3,0,7,0,0,0,0,2,0,1,0,1,115272862.040791,0.0,128933649.86623067,0.0,4669880.987499747,0.010084942932028485,17382380.549046174,0.006723974668408153,86674049.72805078,0.04016998449129967,261300000.0,0.0
1066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,5,0,1,1,0,0,0,179017246.0274951,0.1072044784217587,65124812.99473993,0.02573184768174476,28798397.130608946,0.0,15130157.331441298,0.0015553521070719766,38577650.419320665,0.042940000500901895,30700000.0,0.0
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,7,1,5,1,7,0,0,0,130741007.79112515,0.024236612635373203,58093958.43944539,0.06727720392108866,96407832.95711637,0.07886484058219213,35992991.66480964,0.0,0.0,0.0,0.0,0.0
1068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,6,0,0,0,3,141408350.7776333,0.024236612635373203,23059121.6131982,0.027445626530709935,0.0,0.0,15450702.422954053,0.0016597941122513348,73734520.43398571,0.04793350650595038,30700000.0,0.0
1069,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,2,1,0,0,2,0,1,0,0,0,0,0,0,0,2,3,32694901.094161935,0.0,85415400.91663158,0.00030108671412050556,42503637.8973375,0.013850776547548412,0.0,0.0,60039471.119519606,0.0,1559900000.0,1961.7165634888513
1070,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3,6,0,0,0,1,1,0,0,0,32694901.094161935,0.0,103017446.10817754,0.018119612242858643,31398797.71871161,0.0,15143185.591552831,0.0014487019454254096,45650471.165642515,0.050903737973566024,710400000.0,0.0
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,37255203.23710208,0.0,112729385.82268319,0.04116649927153948,48206138.283067465,0.0626687476418493,17141856.276880726,0.002928443446960807,56837748.452737086,0.03572300450040716,0.0,0.0
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,1,3,0,0,1,187567109.76080626,0.0578904183477497,40732580.98516901,0.001040680389720601,107230338.61234623,0.05678268521917834,15063068.18035096,0.0,25037214.086173728,0.0,0.0,3566.112964045412
1073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,7,3,0,1,1,1,0,0,42291505.65437629,0.0,61304243.56496225,0.027445626530709935,105495260.36683235,0.0,22372399.24329901,0.006208296549912332,74425220.74277928,0.055485444219990465,30700000.0,0.0
1074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,1,0,0,1,0,0,0,172892687.80199173,0.01608067176326381,22306397.323242128,0.0038597771522617145,74915058.04785539,0.0,6320800.309666242,0.0,21691497.195802867,0.0035950129879462793,30700000.0,4251.442725485551
1075,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,1,0,0,7,1,4,0,1,0,187567109.76080626,0.16080671763263804,128462038.46748626,0.008114180641472742,20299287.62732069,0.0,34943616.700101204,0.0,25037214.086173728,0.0,273100000.0,0.0
1076,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,7,0,42291505.65437629,0.0,47911135.22223987,0.05555857807682009,41292219.28177295,0.0,6320800.309666242,0.0,44193513.54513965,0.0,851200000.0,0.0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,1,1,0,1,0,1,1,0,134745075.85796067,0.05360223921087935,84381875.71549009,0.05336496217183148,69869514.91937588,0.0,8332499.255105671,0.0013730913398888303,50929971.20054293,0.0,0.0,0.0
1078,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,5,3,0,0,0,184166969.27069625,0.05360223921087935,15151819.40002359,0.017599106408737467,2454939.1528164246,0.005298873275229906,31756465.62997268,0.0,90100192.67302483,0.10021055812701912,92100000.0,0.0
1079,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,7,0,0,1,0,1,8,164715307.4756003,0.019296806115916568,15985462.982201707,0.00675644350955989,46876190.286533326,0.009932343093968886,14858302.619851742,0.0019396721904253842,102559022.15928632,0.011010370425274134,61400000.0,2732.991209739358
1080,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,6,3,1,2,0,1,0,1,0,129503908.60174897,0.0,23059121.6131982,0.027445626530709935,88468682.0009217,0.0,14092235.304915495,0.0,46728711.281976596,0.02396675325297519,199900000.0,0.0
1081,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,7,9,4,150374742.42916545,0.10207546448162576,91962498.4141908,0.011283230468511696,45512807.548868164,0.003671250524415153,4005118.6888036025,0.0026267273055795635,168529384.5482847,0.0,121200000.0,0.0
1082,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,6,0,0,0,0,1,2,92648501.6727509,0.0,65877537.284696,0.027445626530709935,31398797.71871161,0.0,10865302.829718444,0.0065347344438259816,75249312.9646953,0.02396675325297519,199900000.0,0.0
1083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1,1,1,0,0,0,0,0,6,172025712.0037746,0.05360223921087935,62839085.1602542,0.017440194929324034,63002497.37327425,0.0,8140305.576566979,0.005025444172375641,61965169.57952687,0.02396675325297519,30700000.0,0.0
1084,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,2,7,6,0,0,1,0,0,0,133930539.16195238,0.024236612635373203,22474503.145151712,0.02611458569860002,101253886.02194163,0.0,18699856.202890508,0.007868090662163667,114462498.24401417,0.12738570397891602,92100000.0,0.0
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,2,0,3,0,78453877.84187987,0.0,61596552.79898549,0.028111146946764896,61559871.929876536,0.08843218990779145,19095665.904191956,0.0074388622441691615,66957404.3812284,0.04071651050545564,0.0,0.0
1086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,7,2,0,0,0,6,7,3,0.0,0.0,53358573.6002109,0.0,102456829.1637007,0.0,6866075.088275439,0.004718332654200797,141314653.8809178,0.0,340700000.0,0.0
1087,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,6,3,0,3,0,0,0,0,3,6,2,0,0,0,176571308.5710803,0.0029083935162447848,55295226.04694758,0.0010339351012871216,0.0,0.0,32295782.685246795,0.0,49231161.597667925,0.006624618602775367,213300000.0,4848.134822876167
